Classical Model;Bus 7;Bus 5;Bus 7;Bus 5
7,662467;42,017095;-4,234003;0,961992;0,895819
7,663467;42,116407;-4,216651;0,961745;0,895599
7,664467;42,215190;-4,199405;0,961498;0,895379
7,665467;42,313442;-4,182264;0,961253;0,895161
7,666467;42,411159;-4,165230;0,961009;0,894943
7,667467;42,508339;-4,148302;0,960767;0,894726
7,668467;42,604979;-4,131481;0,960525;0,894510
7,669467;42,701075;-4,114767;0,960285;0,894295
7,670467;42,796626;-4,098160;0,960046;0,894081
7,671467;42,891627;-4,081661;0,959808;0,893867
7,672467;42,986076;-4,065269;0,959571;0,893655
7,673467;43,079970;-4,048985;0,959336;0,893443
7,674467;43,173307;-4,032809;0,959101;0,893233
7,675467;43,266082;-4,016742;0,958869;0,893023
7,676467;43,358295;-4,000783;0,958637;0,892814
7,677467;43,449941;-3,984933;0,958407;0,892606
7,678467;43,541018;-3,969192;0,958178;0,892399
7,679467;43,631524;-3,953560;0,957950;0,892193
7,680467;43,721455;-3,938037;0,957724;0,891988
7,681467;43,810808;-3,922624;0,957499;0,891784
7,682467;43,899582;-3,907321;0,957275;0,891581
7,683467;43,987773;-3,892127;0,957053;0,891379
7,684467;44,075380;-3,877044;0,956832;0,891178
7,685467;44,162398;-3,862071;0,956612;0,890979
7,686467;44,248826;-3,847208;0,956394;0,890780
7,687467;44,334660;-3,832456;0,956178;0,890582
7,688467;44,419900;-3,817815;0,955962;0,890385
7,689467;44,504541;-3,803284;0,955749;0,890190
7,690467;44,588581;-3,788865;0,955536;0,889995
7,691467;44,672018;-3,774557;0,955325;0,889802
7,692467;44,754849;-3,760361;0,955116;0,889610
7,693467;44,837073;-3,746276;0,954908;0,889418
7,694467;44,918686;-3,732303;0,954702;0,889229
7,695467;44,999685;-3,718441;0,954497;0,889040
7,696467;45,080070;-3,704692;0,954293;0,888852
7,697467;45,159836;-3,691054;0,954091;0,888666
7,698467;45,238983;-3,677529;0,953891;0,888480
7,699467;45,317507;-3,664117;0,953692;0,888296
7,700467;45,395406;-3,650817;0,953495;0,888113
7,701467;45,472678;-3,637629;0,953299;0,887932
7,702467;45,549321;-3,624554;0,953105;0,887751
7,703467;45,625332;-3,611593;0,952913;0,887572
7,704467;45,700709;-3,598744;0,952722;0,887394
7,705467;45,775450;-3,586008;0,952532;0,887217
7,706467;45,849553;-3,573386;0,952345;0,887042
7,707467;45,923016;-3,560877;0,952158;0,886868
7,708467;45,995836;-3,548481;0,951974;0,886695
7,709467;46,068011;-3,536199;0,951791;0,886524
7,710467;46,139539;-3,524031;0,951610;0,886353
7,711467;46,210419;-3,511976;0,951430;0,886184
7,712467;46,280647;-3,500036;0,951252;0,886017
7,713467;46,350223;-3,488209;0,951076;0,885851
7,714467;46,419143;-3,476496;0,950902;0,885686
7,715467;46,487407;-3,464898;0,950729;0,885522
7,716467;46,555011;-3,453414;0,950558;0,885360
7,717467;46,621955;-3,442044;0,950388;0,885199
7,718467;46,688235;-3,430788;0,950221;0,885040
7,719467;46,753851;-3,419648;0,950055;0,884882
7,720467;46,818800;-3,408621;0,949890;0,884725
7,721467;46,883080;-3,397710;0,949728;0,884570
7,722467;46,946690;-3,386913;0,949567;0,884416
7,723467;47,009628;-3,376231;0,949408;0,884264
7,724467;47,071891;-3,365664;0,949251;0,884113
7,725467;47,133479;-3,355211;0,949095;0,883964
7,726467;47,194389;-3,344874;0,948942;0,883816
7,727467;47,254619;-3,334652;0,948790;0,883669
7,728467;47,314169;-3,324546;0,948640;0,883524
7,729467;47,373035;-3,314554;0,948491;0,883381
7,730467;47,431217;-3,304678;0,948345;0,883239
7,731467;47,488713;-3,294918;0,948200;0,883098
7,732467;47,545521;-3,285272;0,948057;0,882959
7,733467;47,601639;-3,275743;0,947916;0,882822
7,734467;47,657066;-3,266329;0,947777;0,882686
7,735467;47,711801;-3,257031;0,947639;0,882551
7,736467;47,765841;-3,247848;0,947504;0,882419
7,737467;47,819186;-3,238781;0,947370;0,882287
7,738467;47,871833;-3,229831;0,947238;0,882157
7,739467;47,923782;-3,220996;0,947108;0,882029
7,740467;47,975030;-3,212277;0,946980;0,881903
7,741467;48,025576;-3,203674;0,946853;0,881777
7,742467;48,075420;-3,195187;0,946729;0,881654
7,743467;48,124559;-3,186816;0,946606;0,881532
7,744467;48,172991;-3,178562;0,946486;0,881412
7,745467;48,220717;-3,170424;0,946367;0,881293
7,746467;48,267734;-3,162402;0,946250;0,881176
7,747467;48,314041;-3,154497;0,946135;0,881060
7,748467;48,359636;-3,146708;0,946022;0,880947
7,749467;48,404519;-3,139035;0,945911;0,880834
7,750467;48,448688;-3,131479;0,945802;0,880724
7,751467;48,492142;-3,124040;0,945694;0,880615
7,752467;48,534879;-3,116717;0,945589;0,880508
7,753467;48,576899;-3,109511;0,945485;0,880402
7,754467;48,618201;-3,102422;0,945384;0,880298
7,755467;48,658782;-3,095450;0,945284;0,880196
7,756467;48,698642;-3,088594;0,945186;0,880095
7,757467;48,737781;-3,081855;0,945091;0,879996
7,758467;48,776196;-3,075234;0,944997;0,879899
7,759467;48,813886;-3,068729;0,944905;0,879804
7,760467;48,850851;-3,062341;0,944815;0,879710
7,761467;48,887090;-3,056071;0,944727;0,879618
7,762467;48,922602;-3,049917;0,944641;0,879528
7,763467;48,957385;-3,043881;0,944557;0,879439
7,764467;48,991438;-3,037962;0,944475;0,879352
7,765467;49,024761;-3,032161;0,944395;0,879267
7,766467;49,057353;-3,026477;0,944317;0,879183
7,767467;49,089213;-3,020910;0,944241;0,879101
7,768467;49,120340;-3,015460;0,944167;0,879021
7,769467;49,150732;-3,010129;0,944094;0,878943
7,770467;49,180390;-3,004914;0,944024;0,878867
7,771467;49,209313;-2,999818;0,943956;0,878792
7,772467;49,237498;-2,994839;0,943890;0,878719
7,773467;49,264947;-2,989978;0,943825;0,878648
7,774467;49,291658;-2,985234;0,943763;0,878578
7,775467;49,317630;-2,980609;0,943703;0,878511
7,776467;49,342863;-2,976101;0,943644;0,878445
7,777467;49,367355;-2,971711;0,943588;0,878381
7,778467;49,391107;-2,967439;0,943534;0,878319
7,779467;49,414117;-2,963286;0,943481;0,878258
7,780467;49,436385;-2,959250;0,943431;0,878199
7,781467;49,457910;-2,955332;0,943383;0,878142
7,782467;49,478692;-2,951533;0,943336;0,878087
7,783467;49,498731;-2,947852;0,943292;0,878034
7,784467;49,518024;-2,944289;0,943250;0,877983
7,785467;49,536573;-2,940845;0,943210;0,877933
7,786467;49,554376;-2,937519;0,943171;0,877885
7,787467;49,571434;-2,934312;0,943135;0,877839
7,788467;49,587745;-2,931223;0,943101;0,877795
7,789467;49,603309;-2,928253;0,943068;0,877752
7,790467;49,618125;-2,925401;0,943038;0,877712
7,791467;49,632194;-2,922668;0,943010;0,877673
7,792467;49,645515;-2,920054;0,942983;0,877636
7,793467;49,658088;-2,917559;0,942959;0,877601
7,794467;49,669911;-2,915182;0,942937;0,877568
7,795467;49,680986;-2,912925;0,942917;0,877537
7,796467;49,691311;-2,910787;0,942898;0,877507
7,797467;49,700886;-2,908768;0,942882;0,877479
7,798467;49,709712;-2,906867;0,942868;0,877454
7,799467;49,717787;-2,905087;0,942856;0,877430
7,800467;49,725112;-2,903425;0,942845;0,877407
7,801467;49,731686;-2,901883;0,942837;0,877387
7,802467;49,737509;-2,900460;0,942831;0,877369
7,803467;49,742582;-2,899156;0,942827;0,877352
7,804467;49,746903;-2,897973;0,942824;0,877338
7,805467;49,750473;-2,896908;0,942824;0,877325
7,806467;49,753292;-2,895964;0,942826;0,877314
7,807467;49,755360;-2,895139;0,942830;0,877305
7,808467;49,756676;-2,894434;0,942835;0,877297
7,809467;49,757241;-2,893849;0,942843;0,877292
7,810467;49,757054;-2,893384;0,942853;0,877288
7,811467;49,756116;-2,893039;0,942865;0,877287
7,812467;49,754426;-2,892814;0,942878;0,877287
7,813467;49,751986;-2,892709;0,942894;0,877289
7,814467;49,748794;-2,892724;0,942912;0,877293
7,815467;49,744850;-2,892860;0,942931;0,877299
7,816467;49,740156;-2,893116;0,942953;0,877306
7,817467;49,734711;-2,893492;0,942977;0,877316
7,818467;49,728515;-2,893989;0,943002;0,877327
7,819467;49,721569;-2,894607;0,943030;0,877341
7,820467;49,713872;-2,895345;0,943059;0,877356
7,821467;49,705425;-2,896204;0,943091;0,877373
7,822467;49,696229;-2,897184;0,943124;0,877392
7,823467;49,686282;-2,898284;0,943160;0,877412
7,824467;49,675587;-2,899506;0,943197;0,877435
7,825467;49,664142;-2,900849;0,943237;0,877460
7,826467;49,651949;-2,902312;0,943278;0,877486
7,827467;49,639008;-2,903897;0,943321;0,877514
7,828467;49,625318;-2,905604;0,943367;0,877544
7,829467;49,610881;-2,907431;0,943414;0,877576
7,830467;49,595697;-2,909380;0,943463;0,877610
7,831467;49,579766;-2,911451;0,943514;0,877646
7,832467;49,563089;-2,913643;0,943567;0,877683
7,833467;49,545666;-2,915957;0,943622;0,877722
7,834467;49,527498;-2,918392;0,943679;0,877764
7,835467;49,508586;-2,920949;0,943737;0,877807
7,836467;49,488929;-2,923628;0,943798;0,877852
7,837467;49,468528;-2,926429;0,943861;0,877898
7,838467;49,447384;-2,929353;0,943925;0,877947
7,839467;49,425498;-2,932398;0,943992;0,877997
7,840467;49,402871;-2,935565;0,944060;0,878050
7,841467;49,379501;-2,938855;0,944130;0,878104
7,842467;49,355392;-2,942267;0,944202;0,878160
7,843467;49,330543;-2,945801;0,944276;0,878218
7,844467;49,304954;-2,949458;0,944352;0,878277
7,845467;49,278628;-2,953238;0,944430;0,878339
7,846467;49,251563;-2,957140;0,944510;0,878402
7,847467;49,223762;-2,961165;0,944591;0,878467
7,848467;49,195225;-2,965312;0,944675;0,878534
7,849467;49,165953;-2,969583;0,944760;0,878603
7,850467;49,135946;-2,973976;0,944847;0,878673
7,851467;49,105206;-2,978492;0,944936;0,878746
7,852467;49,073733;-2,983132;0,945027;0,878820
7,853467;49,041529;-2,987895;0,945119;0,878896
7,854467;49,008594;-2,992780;0,945214;0,878974
7,855467;48,974928;-2,997790;0,945310;0,879053
7,856467;48,940535;-3,002922;0,945408;0,879135
7,857467;48,905413;-3,008178;0,945508;0,879218
7,858467;48,869564;-3,013558;0,945610;0,879303
7,859467;48,832990;-3,019061;0,945714;0,879389
7,860467;48,795690;-3,024687;0,945819;0,879478
7,861467;48,757667;-3,030438;0,945926;0,879568
7,862467;48,718922;-3,036312;0,946035;0,879660
7,863467;48,679455;-3,042310;0,946146;0,879754
7,864467;48,639268;-3,048432;0,946258;0,879849
7,865467;48,598361;-3,054678;0,946373;0,879947
7,866467;48,556736;-3,061047;0,946489;0,880046
7,867467;48,514395;-3,067541;0,946607;0,880146
7,868467;48,471338;-3,074159;0,946726;0,880249
7,869467;48,427567;-3,080902;0,946848;0,880353
7,870467;48,383083;-3,087768;0,946971;0,880459
7,871467;48,337887;-3,094759;0,947095;0,880567
7,872467;48,291980;-3,101874;0,947222;0,880676
7,873467;48,245365;-3,109114;0,947350;0,880787
7,874467;48,198042;-3,116478;0,947480;0,880900
7,875467;48,150012;-3,123966;0,947612;0,881014
7,876467;48,101277;-3,131579;0,947745;0,881130
7,877467;48,051839;-3,139317;0,947880;0,881248
7,878467;48,001699;-3,147179;0,948017;0,881368
7,879467;47,950858;-3,155166;0,948156;0,881489
7,880467;47,899318;-3,163277;0,948296;0,881612
7,881467;47,847080;-3,171514;0,948437;0,881736
7,882467;47,794146;-3,179875;0,948581;0,881862
7,883467;47,740518;-3,188361;0,948726;0,881990
7,884467;47,686196;-3,196972;0,948873;0,882120
7,885467;47,631183;-3,205707;0,949021;0,882251
7,886467;47,575480;-3,214568;0,949171;0,882383
7,887467;47,519090;-3,223553;0,949322;0,882517
7,888467;47,462012;-3,232664;0,949476;0,882653
7,889467;47,404250;-3,241899;0,949630;0,882791
7,890467;47,345805;-3,251259;0,949787;0,882930
7,891467;47,286678;-3,260745;0,949945;0,883070
7,892467;47,226871;-3,270355;0,950104;0,883213
7,893467;47,166387;-3,280090;0,950265;0,883356
7,894467;47,105227;-3,289950;0,950428;0,883502
7,895467;47,043392;-3,299936;0,950592;0,883648
7,896467;46,980885;-3,310046;0,950758;0,883797
7,897467;46,917707;-3,320281;0,950925;0,883947
7,898467;46,853860;-3,330642;0,951094;0,884098
7,899467;46,789347;-3,341127;0,951264;0,884251
7,900467;46,724169;-3,351737;0,951436;0,884406
7,901467;46,658327;-3,362472;0,951610;0,884562
7,902467;46,591825;-3,373332;0,951784;0,884719
7,903467;46,524664;-3,384317;0,951961;0,884878
7,904467;46,456845;-3,395427;0,952138;0,885038
7,905467;46,388372;-3,406662;0,952318;0,885200
7,906467;46,319245;-3,418021;0,952498;0,885364
7,907467;46,249468;-3,429506;0,952681;0,885528
7,908467;46,179042;-3,441115;0,952864;0,885694
7,909467;46,107969;-3,452849;0,953049;0,885862
7,910467;46,036252;-3,464707;0,953236;0,886031
7,911467;45,963892;-3,476690;0,953423;0,886202
7,912467;45,890892;-3,488797;0,953613;0,886373
7,913467;45,817254;-3,501029;0,953803;0,886546
7,914467;45,742980;-3,513386;0,953995;0,886721
7,915467;45,668073;-3,525866;0,954188;0,886897
7,916467;45,592534;-3,538471;0,954383;0,887074
7,917467;45,516367;-3,551201;0,954579;0,887253
7,918467;45,439572;-3,564054;0,954777;0,887433
7,919467;45,362153;-3,577031;0,954975;0,887614
7,920467;45,284113;-3,590132;0,955175;0,887797
7,921467;45,205452;-3,603357;0,955377;0,887980
7,922467;45,126175;-3,616706;0,955579;0,888166
7,923467;45,046282;-3,630178;0,955783;0,888352
7,924467;44,965777;-3,643774;0,955988;0,888540
7,925467;44,884662;-3,657494;0,956195;0,888729
7,926467;44,802940;-3,671336;0,956403;0,888919
7,927467;44,720613;-3,685302;0,956612;0,889110
7,928467;44,637683;-3,699391;0,956822;0,889303
7,929467;44,554153;-3,713602;0,957033;0,889497
7,930467;44,470026;-3,727936;0,957246;0,889692
7,931467;44,385305;-3,742393;0,957460;0,889888
7,932467;44,299991;-3,756973;0,957675;0,890085
7,933467;44,214088;-3,771674;0,957891;0,890284
7,934467;44,127598;-3,786498;0,958108;0,890484
7,935467;44,040523;-3,801444;0,958327;0,890685
7,936467;43,952867;-3,816512;0,958547;0,890887
7,937467;43,864633;-3,831701;0,958767;0,891090
7,938467;43,775822;-3,847011;0,958989;0,891294
7,939467;43,686438;-3,862443;0,959212;0,891499
7,940467;43,596484;-3,877996;0,959437;0,891705
7,941467;43,505962;-3,893670;0,959662;0,891913
7,942467;43,414875;-3,909464;0,959888;0,892121
7,943467;43,323226;-3,925379;0,960115;0,892331
7,944467;43,231018;-3,941414;0,960344;0,892541
7,945467;43,138254;-3,957569;0,960573;0,892753
7,946467;43,044936;-3,973843;0,960804;0,892965
7,947467;42,951068;-3,990237;0,961036;0,893179
7,948467;42,856652;-4,006751;0,961268;0,893393
7,949467;42,761692;-4,023383;0,961502;0,893609
7,950467;42,666191;-4,040134;0,961736;0,893825
7,951467;42,570151;-4,057004;0,961972;0,894043
7,952467;42,473575;-4,073992;0,962208;0,894261
7,953467;42,376467;-4,091097;0,962446;0,894480
7,954467;42,278830;-4,108321;0,962684;0,894700
7,955467;42,180666;-4,125662;0,962923;0,894921
7,956467;42,081979;-4,143119;0,963164;0,895143
7,957467;41,982773;-4,160694;0,963405;0,895365
7,958467;41,883049;-4,178385;0,963647;0,895589
7,959467;41,782812;-4,196192;0,963890;0,895813
7,960467;41,682064;-4,214115;0,964133;0,896038
7,961467;41,580809;-4,232153;0,964378;0,896264
7,962467;41,479051;-4,250307;0,964623;0,896491
7,963467;41,376791;-4,268575;0,964870;0,896718
7,964467;41,274034;-4,286958;0,965117;0,896946
7,965467;41,170783;-4,305454;0,965365;0,897175
7,966467;41,067041;-4,324065;0,965613;0,897405
7,967467;40,962811;-4,342789;0,965863;0,897635
7,968467;40,858098;-4,361625;0,966113;0,897867
7,969467;40,752904;-4,380575;0,966364;0,898098
7,970467;40,647232;-4,399636;0,966616;0,898331
7,971467;40,541086;-4,418809;0,966868;0,898564
7,972467;40,434470;-4,438094;0,967121;0,898798
7,973467;40,327388;-4,457489;0,967375;0,899032
7,974467;40,219841;-4,476995;0,967630;0,899267
7,975467;40,111835;-4,496611;0,967885;0,899502
7,976467;40,003372;-4,516336;0,968141;0,899739
7,977467;39,894456;-4,536171;0,968397;0,899975
7,978467;39,785091;-4,556114;0,968654;0,900213
7,979467;39,675280;-4,576165;0,968912;0,900450
7,980467;39,565026;-4,596325;0,969171;0,900689
7,981467;39,454335;-4,616591;0,969430;0,900928
7,982467;39,343208;-4,636964;0,969689;0,901167
7,983467;39,231650;-4,657444;0,969949;0,901407
7,984467;39,119665;-4,678029;0,970210;0,901647
7,985467;39,007255;-4,698720;0,970471;0,901888
7,986467;38,894426;-4,719515;0,970733;0,902129
7,987467;38,781180;-4,740414;0,970996;0,902370
7,988467;38,667521;-4,761417;0,971258;0,902612
7,989467;38,553454;-4,782524;0,971522;0,902855
7,990467;38,438981;-4,803732;0,971786;0,903097
7,991467;38,324107;-4,825043;0,972050;0,903341
7,992467;38,208836;-4,846455;0,972315;0,903584
7,993467;38,093171;-4,867968;0,972580;0,903828
7,994467;37,977116;-4,889581;0,972845;0,904072
7,995467;37,860676;-4,911294;0,973111;0,904316
7,996467;37,743853;-4,933106;0,973378;0,904561
7,997467;37,626653;-4,955016;0,973645;0,904806
7,998467;37,509079;-4,977024;0,973912;0,905051
7,999467;37,391134;-4,999130;0,974179;0,905296
8,000467;37,272823;-5,021331;0,974447;0,905542
8,001467;37,154151;-5,043629;0,974715;0,905788
8,002467;37,035120;-5,066022;0,974984;0,906034
8,003467;36,915735;-5,088510;0,975253;0,906280
8,004467;36,796000;-5,111091;0,975522;0,906526
8,005467;36,675919;-5,133766;0,975791;0,906773
8,006467;36,555496;-5,156533;0,976061;0,907020
8,007467;36,434735;-5,179392;0,976331;0,907266
8,008467;36,313641;-5,202342;0,976601;0,907513
8,009467;36,192217;-5,225382;0,976871;0,907760
8,010467;36,070468;-5,248513;0,977142;0,908007
8,011467;35,948398;-5,271732;0,977413;0,908254
8,012467;35,826011;-5,295039;0,977684;0,908502
8,013467;35,703311;-5,318434;0,977955;0,908749
8,014467;35,580302;-5,341916;0,978226;0,908996
8,015467;35,456989;-5,365484;0,978498;0,909243
8,016467;35,333376;-5,389136;0,978769;0,909490
8,017467;35,209467;-5,412874;0,979041;0,909737
8,018467;35,085267;-5,436694;0,979313;0,909985
8,019467;34,960779;-5,460598;0,979585;0,910232
8,020467;34,836009;-5,484584;0,979857;0,910479
8,021467;34,710960;-5,508651;0,980129;0,910725
8,022467;34,585637;-5,532798;0,980401;0,910972
8,023467;34,460044;-5,557025;0,980673;0,911219
8,024467;34,334185;-5,581330;0,980945;0,911465
8,025467;34,208066;-5,605714;0,981218;0,911712
8,026467;34,081689;-5,630174;0,981490;0,911958
8,027467;33,955061;-5,654711;0,981762;0,912204
8,028467;33,828185;-5,679323;0,982034;0,912450
8,029467;33,701065;-5,704009;0,982306;0,912695
8,030467;33,573707;-5,728769;0,982578;0,912941
8,031467;33,446114;-5,753602;0,982850;0,913186
8,032467;33,318291;-5,778506;0,983122;0,913431
8,033467;33,190243;-5,803481;0,983394;0,913675
8,034467;33,061974;-5,828526;0,983666;0,913920
8,035467;32,933489;-5,853640;0,983937;0,914164
8,036467;32,804793;-5,878823;0,984209;0,914408
8,037467;32,675889;-5,904072;0,984480;0,914651
8,038467;32,546782;-5,929387;0,984751;0,914894
8,039467;32,417478;-5,954768;0,985022;0,915137
8,040467;32,287980;-5,980213;0,985293;0,915380
8,041467;32,158293;-6,005721;0,985564;0,915622
8,042467;32,028423;-6,031291;0,985834;0,915863
8,043467;31,898372;-6,056923;0,986104;0,916105
8,044467;31,768148;-6,082615;0,986374;0,916345
8,045467;31,637753;-6,108366;0,986644;0,916586
8,046467;31,507192;-6,134176;0,986913;0,916826
8,047467;31,376471;-6,160043;0,987182;0,917065
8,048467;31,245594;-6,185966;0,987451;0,917304
8,049467;31,114566;-6,211945;0,987720;0,917543
8,050467;30,983391;-6,237977;0,987988;0,917781
8,051467;30,852074;-6,264063;0,988256;0,918019
8,052467;30,720620;-6,290201;0,988524;0,918256
8,053467;30,589034;-6,316391;0,988791;0,918492
8,054467;30,457321;-6,342630;0,989058;0,918728
8,055467;30,325484;-6,368918;0,989324;0,918964
8,056467;30,193530;-6,395254;0,989590;0,919199
8,057467;30,061463;-6,421636;0,989856;0,919433
8,058467;29,929288;-6,448065;0,990121;0,919667
8,059467;29,797009;-6,474538;0,990386;0,919900
8,060467;29,664631;-6,501054;0,990651;0,920132
8,061467;29,532160;-6,527613;0,990915;0,920364
8,062467;29,399600;-6,554213;0,991179;0,920596
8,063467;29,266956;-6,580853;0,991442;0,920826
8,064467;29,134233;-6,607532;0,991704;0,921056
8,065467;29,001435;-6,634249;0,991966;0,921285
8,066467;28,868569;-6,661003;0,992228;0,921514
8,067467;28,735638;-6,687793;0,992489;0,921742
8,068467;28,602647;-6,714617;0,992750;0,921969
8,069467;28,469602;-6,741474;0,993010;0,922195
8,070467;28,336507;-6,768363;0,993270;0,922421
8,071467;28,203368;-6,795283;0,993528;0,922646
8,072467;28,070189;-6,822233;0,993787;0,922870
8,073467;27,936975;-6,849212;0,994045;0,923094
8,074467;27,803731;-6,876218;0,994302;0,923317
8,075467;27,670463;-6,903250;0,994559;0,923539
8,076467;27,537174;-6,930308;0,994815;0,923760
8,077467;27,403871;-6,957389;0,995070;0,923980
8,078467;27,270558;-6,984493;0,995325;0,924199
8,079467;27,137240;-7,011618;0,995579;0,924418
8,080467;27,003922;-7,038763;0,995832;0,924636
8,081467;26,870609;-7,065928;0,996085;0,924853
8,082467;26,737307;-7,093110;0,996337;0,925069
8,083467;26,604020;-7,120309;0,996589;0,925285
8,084467;26,470752;-7,147523;0,996839;0,925499
8,085467;26,337511;-7,174751;0,997090;0,925713
8,086467;26,204299;-7,201993;0,997339;0,925925
8,087467;26,071123;-7,229245;0,997587;0,926137
8,088467;25,937987;-7,256508;0,997835;0,926348
8,089467;25,804896;-7,283781;0,998082;0,926558
8,090467;25,671856;-7,311061;0,998329;0,926767
8,091467;25,538872;-7,338347;0,998574;0,926975
8,092467;25,405948;-7,365639;0,998819;0,927182
8,093467;25,273090;-7,392935;0,999063;0,927389
8,094467;25,140303;-7,420234;0,999306;0,927594
8,095467;25,007592;-7,447535;0,999549;0,927798
8,096467;24,874961;-7,474835;0,999790;0,928002
8,097467;24,742417;-7,502135;1,000031;0,928204
8,098467;24,609963;-7,529432;1,000271;0,928406
8,099467;24,477606;-7,556726;1,000510;0,928606
8,100467;24,345350;-7,584015;1,000749;0,928806
8,101467;24,213201;-7,611298;1,000986;0,929004
8,102467;24,081162;-7,638573;1,001223;0,929201
8,103467;23,949241;-7,665840;1,001458;0,929398
8,104467;23,817441;-7,693096;1,001693;0,929593
8,105467;23,685768;-7,720342;1,001927;0,929788
8,106467;23,554226;-7,747574;1,002160;0,929981
8,107467;23,422822;-7,774793;1,002392;0,930173
8,108467;23,291559;-7,801997;1,002624;0,930365
8,109467;23,160444;-7,829184;1,002854;0,930555
8,110467;23,029481;-7,856353;1,003083;0,930744
8,111467;22,898675;-7,883503;1,003312;0,930932
8,112467;22,768032;-7,910633;1,003539;0,931119
8,113467;22,637556;-7,937741;1,003766;0,931305
8,114467;22,507253;-7,964826;1,003991;0,931490
8,115467;22,377127;-7,991886;1,004216;0,931674
8,116467;22,247184;-8,018921;1,004440;0,931856
8,117467;22,117429;-8,045929;1,004662;0,932038
8,118467;21,987867;-8,072909;1,004884;0,932219
8,119467;21,858503;-8,099859;1,005105;0,932398
8,120467;21,729342;-8,126778;1,005324;0,932576
8,121467;21,600390;-8,153665;1,005543;0,932754
8,122467;21,471650;-8,180518;1,005761;0,932930
8,123467;21,343129;-8,207337;1,005978;0,933105
8,124467;21,214831;-8,234119;1,006193;0,933278
8,125467;21,086762;-8,260864;1,006408;0,933451
8,126467;20,958927;-8,287570;1,006621;0,933623
8,127467;20,831330;-8,314236;1,006834;0,933793
8,128467;20,703976;-8,340860;1,007046;0,933963
8,129467;20,576871;-8,367442;1,007256;0,934131
8,130467;20,450020;-8,393980;1,007465;0,934298
8,131467;20,323428;-8,420472;1,007674;0,934464
8,132467;20,197100;-8,446918;1,007881;0,934629
8,133467;20,071040;-8,473316;1,008087;0,934792
8,134467;19,945255;-8,499665;1,008292;0,934955
8,135467;19,819748;-8,525963;1,008496;0,935116
8,136467;19,694525;-8,552209;1,008699;0,935277
8,137467;19,569591;-8,578402;1,008901;0,935436
8,138467;19,444950;-8,604540;1,009102;0,935593
8,139467;19,320609;-8,630623;1,009302;0,935750
8,140467;19,196571;-8,656649;1,009500;0,935906
8,141467;19,072843;-8,682616;1,009698;0,936060
8,142467;18,949428;-8,708524;1,009894;0,936214
8,143467;18,826331;-8,734371;1,010089;0,936366
8,144467;18,703559;-8,760156;1,010283;0,936517
8,145467;18,581115;-8,785877;1,010476;0,936667
8,146467;18,459004;-8,811533;1,010668;0,936815
8,147467;18,337232;-8,837124;1,010859;0,936963
8,148467;18,215804;-8,862647;1,011048;0,937109
8,149467;18,094723;-8,888102;1,011237;0,937254
8,150467;17,973996;-8,913486;1,011424;0,937398
8,151467;17,853627;-8,938800;1,011610;0,937541
8,152467;17,733621;-8,964041;1,011795;0,937683
8,153467;17,613982;-8,989209;1,011979;0,937823
8,154467;17,494716;-9,014301;1,012162;0,937963
8,155467;17,375828;-9,039318;1,012343;0,938101
8,156467;17,257321;-9,064257;1,012524;0,938238
8,157467;17,139202;-9,089117;1,012703;0,938374
8,158467;17,021475;-9,113898;1,012881;0,938509
8,159467;16,904145;-9,138598;1,013058;0,938642
8,160467;16,787216;-9,163215;1,013234;0,938775
8,161467;16,670693;-9,187749;1,013408;0,938906
8,162467;16,554581;-9,212197;1,013582;0,939036
8,163467;16,438885;-9,236560;1,013754;0,939165
8,164467;16,323609;-9,260836;1,013925;0,939293
8,165467;16,208758;-9,285023;1,014095;0,939419
8,166467;16,094337;-9,309121;1,014264;0,939545
8,167467;15,980351;-9,333128;1,014431;0,939669
8,168467;15,866804;-9,357043;1,014598;0,939793
8,169467;15,753701;-9,380864;1,014763;0,939915
8,170467;15,641046;-9,404592;1,014927;0,940036
8,171467;15,528845;-9,428223;1,015089;0,940156
8,172467;15,417101;-9,451758;1,015251;0,940274
8,173467;15,305819;-9,475196;1,015412;0,940392
8,174467;15,195004;-9,498534;1,015571;0,940509
8,175467;15,084661;-9,521771;1,015729;0,940624
8,176467;14,974794;-9,544908;1,015886;0,940738
8,177467;14,865407;-9,567942;1,016041;0,940851
8,178467;14,756505;-9,590872;1,016196;0,940963
8,179467;14,648093;-9,613698;1,016349;0,941074
8,180467;14,540175;-9,636418;1,016501;0,941184
8,181467;14,432755;-9,659030;1,016652;0,941293
8,182467;14,325838;-9,681535;1,016802;0,941400
8,183467;14,219428;-9,703930;1,016951;0,941507
8,184467;14,113531;-9,726215;1,017098;0,941612
8,185467;14,008149;-9,748388;1,017244;0,941717
8,186467;13,903287;-9,770449;1,017389;0,941820
8,187467;13,798951;-9,792397;1,017533;0,941922
8,188467;13,695143;-9,814229;1,017676;0,942023
8,189467;13,591870;-9,835946;1,017817;0,942123
8,190467;13,489133;-9,857547;1,017958;0,942222
8,191467;13,386939;-9,879029;1,018097;0,942320
8,192467;13,285291;-9,900392;1,018235;0,942417
8,193467;13,184194;-9,921636;1,018371;0,942513
8,194467;13,083651;-9,942758;1,018507;0,942607
8,195467;12,983667;-9,963759;1,018642;0,942701
8,196467;12,884246;-9,984636;1,018775;0,942794
8,197467;12,785392;-10,005389;1,018907;0,942885
8,198467;12,687109;-10,026018;1,019038;0,942976
